tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
485,2019-10-10 07:15:28.0830,2019-10-10 07:23:33.6230,6,Cambridge St at Joy St,42.361211653079856,-71.06530619789737,98,Warren St at Chelsea St,42.371848,-71.060292,5255,Subscriber,1991,2,249338,-71.06651440803343,42.360977035754104,3810,-71.06139988276335,42.372597249245786,26128.0,26613.0
308,2019-10-10 07:15:32.9190,2019-10-10 07:20:41.7480,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,64,Congress St at Sleeper St,42.351004495946704,-71.04930013418199,3683,Subscriber,1994,1,260669,-71.05038576707683,42.36055119576345,140547,-71.047758711496,42.350360679218866,26132.0,26441.0
383,2019-10-10 07:16:15.6080,2019-10-10 07:22:39.4650,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,222,Troy Boston,42.343749,-71.062256,3659,Customer,1969,0,254113,-71.07490350630492,42.337635457427375,251215,-71.06339331535634,42.34347130100603,26175.0,26559.0
1373,2019-10-10 07:16:33.4950,2019-10-10 07:39:26.9420,115,Porter Square Station,42.387995000000004,-71.119084,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,3487,Subscriber,1972,2,87425,-71.11827925,42.3854403,117005,-71.10732653622671,42.348514133596204,26193.0,27566.0
901,2019-10-10 07:16:36.2910,2019-10-10 07:31:37.8190,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,4403,Subscriber,1996,2,617,-71.08634847938042,42.34551418745168,4308,-71.0610830025647,42.35409602277451,26196.0,27097.0
348,2019-10-10 07:16:51.1700,2019-10-10 07:22:39.7540,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,4944,Subscriber,1995,2,254078,-71.07757835007268,42.33933445789977,357,-71.0884807514941,42.343987770181435,26211.0,26559.0
2639,2019-10-10 07:16:59.9850,2019-10-10 08:00:59.2280,349,Washington St at Talbot Ave,42.290333000000004,-71.07180600000001,11,Longwood Ave at Binney St,42.338629,-71.1065,5594,Subscriber,1974,2,255073,-71.07165171569622,42.28909997945986,245915,-71.10765461683827,42.34084339942918,26219.0,28859.0
472,2019-10-10 07:17:06.3570,2019-10-10 07:24:58.6460,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,318,Ames St at Broadway,42.363692900000004,-71.0875672,2088,Subscriber,1992,1,69918,-71.09891009314188,42.3667260788512,259924,-71.08839542612327,42.36347755726871,26226.0,26698.0
339,2019-10-10 07:17:06.5230,2019-10-10 07:22:46.1070,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,318,Ames St at Broadway,42.363692900000004,-71.0875672,4453,Subscriber,1995,1,17346,-71.10030979911123,42.370640879192415,190681,-71.08759195664243,42.36536025088269,26226.0,26566.0
515,2019-10-10 07:17:48.9710,2019-10-10 07:26:24.3610,139,Dana Park,42.361780439606044,-71.10809952020645,189,Kendall T,42.362427842912396,-71.08495473861693,3277,Subscriber,1994,1,181588,-71.10986765000001,42.36242930000001,203985,-71.08662682386243,42.361034541780334,26268.0,26784.0
486,2019-10-10 07:17:55.8490,2019-10-10 07:26:02.5070,161,W Broadway at D St,42.3391085,-71.05144320000001,7,Fan Pier,42.353390507052296,-71.04457139968872,5933,Subscriber,1990,1,251852,-71.04939294742084,42.33757383133806,73803,-71.04734221586757,42.3517989732106,26275.0,26762.0
458,2019-10-10 07:17:58.2270,2019-10-10 07:25:36.8370,161,W Broadway at D St,42.3391085,-71.05144320000001,64,Congress St at Sleeper St,42.351004495946704,-71.04930013418199,5364,Subscriber,1996,1,251935,-71.0525526987654,42.340519163120945,198043,-71.04855841806082,42.351684838868835,26278.0,26736.0
1479,2019-10-10 07:18:02.9190,2019-10-10 07:42:42.6750,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,385,Albany St at E. Brookline St,42.33664795427071,-71.0689445958451,5845,Subscriber,1996,2,121455,-71.10808135994762,42.372342182354686,254859,-71.06743517683115,42.33866222904041,26282.0,27762.0
432,2019-10-10 07:18:13.1230,2019-10-10 07:25:25.2390,61,Boylston St at Fairfield St,42.348762,-71.082383,81,Chinatown T Stop,42.352409,-71.062679,3115,Customer,1995,1,246118,-71.08424184302375,42.348491937905,260002,-71.06244244569582,42.3549006403662,26293.0,26725.0
203,2019-10-10 07:18:15.9660,2019-10-10 07:21:39.3440,53,Beacon St at Massachusetts Ave,42.350826806690954,-71.0898108780384,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4732,Subscriber,2000,1,247749,-71.08930227130777,42.3498198601166,201815,-71.09306010155241,42.36038338513815,26295.0,26499.0
269,2019-10-10 07:18:19.1340,2019-10-10 07:22:48.4060,358,Medford St at Charlestown BCYF,42.3804294744949,-71.06055721676968,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5025,Subscriber,1983,2,3399,-71.06256963717968,42.38060194711479,98349,-71.05107229942054,42.379341167508606,26299.0,26568.0
3013,2019-10-10 07:18:26.3640,2019-10-10 08:08:39.6570,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5260,Subscriber,1966,1,257960,-71.06111355678233,42.366037045824896,116521,-71.12081786693541,42.37491665447366,26306.0,29319.0
1195,2019-10-10 07:18:34.5500,2019-10-10 07:38:30.4150,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,3631,Subscriber,1979,2,253963,-71.06083741075288,42.364839711130344,372,-71.08649063650304,42.34248000503741,26314.0,27510.0
851,2019-10-10 07:18:36.9510,2019-10-10 07:32:47.9580,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4136,Subscriber,1964,2,69944,-71.06682932397064,42.36491547146709,4323,-71.09477062896336,42.3590493371848,26316.0,27167.0
934,2019-10-10 07:18:50.8270,2019-10-10 07:34:25.1750,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5150,Subscriber,1963,1,257357,-71.06314639534313,42.367193217444594,224936,-71.0989110123184,42.3576306928991,26330.0,27265.0
1274,2019-10-10 07:19:19.5150,2019-10-10 07:40:34.2390,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6057,Subscriber,1977,1,202766,-71.116530718059,42.35179578982581,40661,-71.06301723041449,42.364145695899765,26359.0,27634.0
489,2019-10-10 07:19:27.1710,2019-10-10 07:27:36.6570,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,5855,Subscriber,1968,1,568,-71.0860088207917,42.34591791246726,201823,-71.09013442571383,42.361157896114264,26367.0,26856.0
975,2019-10-10 07:19:36.1950,2019-10-10 07:35:51.9930,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,4192,Customer,1969,0,40661,-71.06301723041449,42.364145695899765,257244,-71.09893700923169,42.36210807486544,26376.0,27351.0
555,2019-10-10 07:19:52.9730,2019-10-10 07:29:08.7520,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,141,Kendall Street,42.36356015842989,-71.08216792345047,4531,Subscriber,1969,1,248496,-71.06170659342763,42.364519994618355,257060,-71.08308255000001,42.36418165,26392.0,26948.0
587,2019-10-10 07:19:56.5320,2019-10-10 07:29:43.7700,26,Washington St at Waltham St,42.3415598497246,-71.06886953115462,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2237,Customer,1974,1,254896,-71.07117495147145,42.34007366231042,246198,-71.05706504349405,42.35138624574303,26396.0,26983.0
203,2019-10-10 07:19:57.2920,2019-10-10 07:23:20.7990,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,26,Washington St at Waltham St,42.3415598497246,-71.06886953115462,4997,Subscriber,1993,1,1171,-71.0760061147996,42.33600040368136,251155,-71.06961259442085,42.34386635174205,26397.0,26600.0
677,2019-10-10 07:20:07.4450,2019-10-10 07:31:24.5940,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,3996,Subscriber,1955,1,246051,-71.0500815,42.36517265,249193,-71.06778103273557,42.34961556062072,26407.0,27084.0
250,2019-10-10 07:20:15.3430,2019-10-10 07:24:25.9650,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,357,Centre St at Seaverns Ave,42.3121203,-71.11429809999998,5859,Subscriber,1965,1,218317,-71.11019919506347,42.3115468677296,84987,-71.11641388347019,42.310836298996485,26415.0,26665.0
187,2019-10-10 07:20:30.2200,2019-10-10 07:23:37.7370,367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,5306,Subscriber,1979,1,6290,-71.14208947828189,42.38234563026495,6176,-71.13504421237714,42.3840448996695,26430.0,26617.0
1046,2019-10-10 07:20:33.3260,2019-10-10 07:38:00.2270,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,5902,Subscriber,1986,2,46595,-71.08350440000001,42.301532200000004,91559,-71.0770651719064,42.33600413768464,26433.0,27480.0
425,2019-10-10 07:20:33.9500,2019-10-10 07:27:39.4170,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,11,Longwood Ave at Binney St,42.338629,-71.1065,2455,Subscriber,1988,1,295,-71.09544650619462,42.34406480418342,245894,-71.10630775109647,42.33734730248755,26433.0,26859.0
564,2019-10-10 07:21:28.3690,2019-10-10 07:30:52.4310,180,Mt Auburn,42.37478628706384,-71.13320231437683,15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970216,3576,Subscriber,1987,1,15843,-71.13171622671973,42.375601297440234,162296,-71.13604629847508,42.36037313405605,26488.0,27052.0
859,2019-10-10 07:21:41.7730,2019-10-10 07:36:01.6130,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,189,Kendall T,42.362427842912396,-71.08495473861693,5085,Subscriber,1975,1,11039,-71.0970698,42.373653250000004,260667,-71.08158049814985,42.36302972003322,26501.0,27361.0
193,2019-10-10 07:21:53.1050,2019-10-10 07:25:06.5940,107,Ames St at Main St,42.3625,-71.08821999999999,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6008,Subscriber,1997,1,4322,-71.0893407361855,42.360318835832615,259990,-71.09386902169052,42.35656736589055,26513.0,26706.0
669,2019-10-10 07:22:13.7170,2019-10-10 07:33:22.7320,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3972,Subscriber,1996,1,127871,-71.07984907094658,42.339301304408266,246194,-71.05709803284863,42.35106996152141,26533.0,27202.0
643,2019-10-10 07:22:26.1390,2019-10-10 07:33:09.8600,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479585,192,Purchase St at Pearl St,42.354659000000005,-71.05318100000001,5473,Subscriber,1958,1,247583,-71.07410965264488,42.354342670679316,259716,-71.05669455,42.3540518,26546.0,27189.0
351,2019-10-10 07:22:26.8010,2019-10-10 07:28:18.2860,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,192,Purchase St at Pearl St,42.354659000000005,-71.05318100000001,897,Subscriber,1990,1,25448,-71.06183229852881,42.35967075664967,269,-71.05343729056364,42.355055567165955,26546.0,26898.0
800,2019-10-10 07:22:32.6150,2019-10-10 07:35:52.7870,196,Roxbury YMCA - Warren St at MLK Blvd,42.317873293456024,-71.08243077993394,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480376,5248,Subscriber,1988,1,128368,-71.08503363711834,42.31820579799834,248525,-71.08619415788812,42.33681280687427,26552.0,27352.0
239,2019-10-10 07:22:35.3480,2019-10-10 07:26:34.8580,101,Ball Sq,42.399155887145724,-71.11102573591778,328,Grove St at Community Path,42.396386809455,-71.12011306006025,4970,Subscriber,1983,2,95482,-71.11356431695886,42.399195500278054,35397,-71.12221471337395,42.397601393228896,26555.0,26794.0
1009,2019-10-10 07:23:02.0060,2019-10-10 07:39:51.2280,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,3000,Subscriber,1974,1,251404,-71.07568393276202,42.34590676498428,11385,-71.08487219276779,42.36830912669966,26582.0,27591.0
1001,2019-10-10 07:23:11.1020,2019-10-10 07:39:52.8410,100,Davis Square,42.396969,-71.123024,77,Somerville City Hall,42.386844,-71.09812,2881,Subscriber,1977,1,56502,-71.12525136628759,42.39751069844404,137120,-71.09593516623896,42.38531992070878,26591.0,27592.0
454,2019-10-10 07:23:13.0900,2019-10-10 07:30:47.6030,139,Dana Park,42.361780439606044,-71.10809952020645,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,3892,Subscriber,1969,1,174432,-71.10782871078098,42.360355803471215,17139,-71.11008625569313,42.37256177975928,26593.0,27047.0
280,2019-10-10 07:23:55.1420,2019-10-10 07:28:35.3790,186,Congress St at Northern Ave,42.3481,-71.03764,64,Congress St at Sleeper St,42.351004495946704,-71.04930013418199,3736,Subscriber,1989,1,213069,-71.03887446807603,42.349118729934425,246413,-71.05130344185675,42.35220372387686,26635.0,26915.0
719,2019-10-10 07:24:02.5310,2019-10-10 07:36:02.0630,121,W Broadway at Dorchester St,42.335958979433094,-71.04622899561036,4,Tremont St at E Berkeley St,42.345392,-71.069616,6148,Subscriber,1985,2,54196,-71.04438201967187,42.33417790105624,254664,-71.06889760000001,42.3429478,26642.0,27362.0
966,2019-10-10 07:24:14.0040,2019-10-10 07:40:20.2950,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,228,One Memorial Drive,42.36161932076685,-71.08043550520959,2387,Subscriber,1998,2,123024,-71.11398835,42.36846345,246777,-71.08087254096762,42.36228773346334,26654.0,27620.0
1047,2019-10-10 07:24:22.0460,2019-10-10 07:41:49.5760,21,Prudential Center - Belvedere St,42.346520039984114,-71.08065776545118,182,Museum of Science,42.36769018024484,-71.07116281986238,4394,Subscriber,1997,1,248556,-71.07787375000001,42.3449437,124149,-71.07039241146082,42.366491394838945,26662.0,27709.0
461,2019-10-10 07:24:33.5590,2019-10-10 07:32:14.9250,408,Edgerly Education Center,42.38717463348314,-71.08714388528824,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,4015,Subscriber,1988,1,133695,-71.08749850100291,42.38803681597179,103009,-71.09237995000001,42.368313349999994,26673.0,27134.0
984,2019-10-10 07:24:40.6010,2019-10-10 07:41:04.8500,129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,2050,Subscriber,1992,1,65741,-71.0557640350295,42.3770609440125,257362,-71.04723153035249,42.3523029488974,26680.0,27664.0
425,2019-10-10 07:24:41.7280,2019-10-10 07:31:46.7730,330,30 Dane St,42.38100143038053,-71.10402522613184,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,6083,Subscriber,1988,1,63798,-71.10085995697541,42.38033471704234,116521,-71.12081786693541,42.37491665447366,26681.0,27106.0
674,2019-10-10 07:24:54.1750,2019-10-10 07:36:08.6080,189,Kendall T,42.362427842912396,-71.08495473861693,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,5405,Subscriber,1957,1,48471,-71.08535149588107,42.363624754018005,65875,-71.0923195789294,42.372045466557275,26694.0,27368.0
278,2019-10-10 07:25:00.9670,2019-10-10 07:29:39.5880,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,2799,Subscriber,1994,1,17350,-71.09983727465568,42.36941162514974,187833,-71.0982265951582,42.36245696009356,26700.0,26979.0
471,2019-10-10 07:25:09.9210,2019-10-10 07:33:00.9380,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,64,Congress St at Sleeper St,42.351004495946704,-71.04930013418199,5130,Subscriber,1991,1,256087,-71.05383316516279,42.363068978794374,251742,-71.04880941401035,42.35138757295195,26709.0,27180.0
472,2019-10-10 07:25:10.5370,2019-10-10 07:33:02.6740,26,Washington St at Waltham St,42.3415598497246,-71.06886953115462,21,Prudential Center - Belvedere St,42.346520039984114,-71.08065776545118,4997,Subscriber,1967,1,251139,-71.06894566734539,42.34330594732003,248759,-71.07714531320262,42.346049957063606,26710.0,27182.0
774,2019-10-10 07:25:14.7080,2019-10-10 07:38:09.4080,416,Blossom St at Charles St,42.364355890279825,-71.0695936904267,61,Boylston St at Fairfield St,42.348762,-71.082383,5282,Subscriber,1992,1,124646,-71.06934274667708,42.364017505873164,25523,-71.08321246238806,42.3513630193472,26714.0,27489.0
327,2019-10-10 07:25:36.0180,2019-10-10 07:31:03.2130,188,Foss Park,42.39108438146733,-71.09039425849916,194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789,4071,Subscriber,1996,1,181582,-71.08996982479898,42.38896184941538,10335,-71.07920525531551,42.38609014175929,26736.0,27063.0
289,2019-10-10 07:25:44.2540,2019-10-10 07:30:33.5000,431,Washington St at Fuller St,42.281986277339136,-71.07147924620222,435,Central Ave at River St,42.27094707029229,-71.07337901405117,4051,Customer,1992,1,28256,-71.07334725,42.28367805,43937,-71.07345836419077,42.27237627043181,26744.0,27033.0
769,2019-10-10 07:25:59.1710,2019-10-10 07:38:48.9210,352,Ring Rd,42.34827838542626,-71.08044855314802,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5089,Subscriber,1990,1,259624,-71.07801829097684,42.34978298188535,246184,-71.05792119817531,42.35194596008449,26759.0,27528.0
582,2019-10-10 07:25:59.7940,2019-10-10 07:35:42.2710,408,Edgerly Education Center,42.38717463348314,-71.08714388528824,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,4018,Subscriber,1995,1,102304,-71.08665608953723,42.38830369598557,92368,-71.07898455,42.37178245,26759.0,27342.0
1977,2019-10-10 07:26:02.5710,2019-10-10 07:59:00.3740,332,Harvard Ave at Brainerd Rd,42.349530168903755,-71.13022770741735,356,Charlestown Navy Yard,42.37412454942653,-71.05481199938367,3866,Subscriber,1993,1,57812,-71.12961262700793,42.349061315722984,256318,-71.05779228853753,42.37493350653988,26762.0,28740.0
1903,2019-10-10 07:26:19.1220,2019-10-10 07:58:02.8170,177,University Park,42.36264779118595,-71.1000609397888,124,Curtis Hall - South St at Centre St,42.309053999999996,-71.11543,6013,Subscriber,1991,2,156123,-71.09844761219601,42.36157716689768,173188,-71.1164964702387,42.30790799524783,26779.0,28682.0
506,2019-10-10 07:26:39.9550,2019-10-10 07:35:06.1730,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3646,Subscriber,1991,2,40661,-71.06301723041449,42.364145695899765,70005,-71.05867047024864,42.351353713232776,26799.0,27306.0
595,2019-10-10 07:26:45.8540,2019-10-10 07:36:41.0870,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,2744,Subscriber,1978,1,248485,-71.06151388805,42.36464210064669,257146,-71.05201357924744,42.35697957883719,26805.0,27401.0
124,2019-10-10 07:26:57.8130,2019-10-10 07:29:02.4850,167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,405,Sydney St at Carson St,42.32039374304257,-71.05355408051764,2846,Subscriber,1991,1,125948,-71.05507545160928,42.31860867161892,68777,-71.05414425000001,42.318459600000004,26817.0,26942.0
621,2019-10-10 07:27:09.8560,2019-10-10 07:37:31.2720,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094705,177,University Park,42.36264779118595,-71.1000609397888,3167,Subscriber,1992,1,224286,-71.12332454999999,42.349627299999995,156799,-71.09807410032569,42.36382638440035,26829.0,27451.0
285,2019-10-10 07:27:14.3750,2019-10-10 07:31:59.6880,156,Somerville Hospital,42.390888017213385,-71.10962569713591,328,Grove St at Community Path,42.396386809455,-71.12011306006025,5050,Subscriber,1987,1,57878,-71.10802803493475,42.38917346737148,60658,-71.11784238381513,42.3971161171704,26834.0,27119.0
456,2019-10-10 07:27:27.9620,2019-10-10 07:35:04.0320,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,151,Surface Rd at India St,42.358155,-71.05216300000001,2810,Subscriber,1979,1,259623,-71.06418434952863,42.36303575740044,246155,-71.05366024209607,42.35709614482733,26847.0,27304.0
663,2019-10-10 07:27:28.3070,2019-10-10 07:38:31.8160,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,185,Third at Binney,42.365444861373994,-71.0827714204788,2154,Subscriber,1960,1,52377,-71.06626286024529,42.36537613835333,257133,-71.08514015300209,42.366442263041144,26848.0,27511.0
450,2019-10-10 07:27:44.5640,2019-10-10 07:35:15.3580,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861693,2961,Subscriber,1996,1,225123,-71.10025655,42.3571481,259925,-71.0833979646477,42.363101960186434,26864.0,27315.0
359,2019-10-10 07:27:45.7430,2019-10-10 07:33:44.9160,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479585,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2707,Subscriber,1986,1,247344,-71.0756874930139,42.35430184671063,154265,-71.05907557101642,42.35220887375944,26865.0,27224.0
199,2019-10-10 07:27:48.9810,2019-10-10 07:31:08.6890,114,Teele Square,42.40203828065014,-71.12653291489549,100,Davis Square,42.396969,-71.123024,3771,Subscriber,1995,1,16476,-71.1280245,42.39959665,122091,-71.1246494831125,42.39614474385671,26868.0,27068.0
661,2019-10-10 07:28:03.0650,2019-10-10 07:39:04.9660,372,Boylston St at Exeter St,42.34958942368245,-71.07946779173291,23,Boston City Hall - 28 State St,42.35892,-71.057629,3284,Subscriber,1961,1,49471,-71.07721372500049,42.35044769134757,99658,-71.05799063507105,42.35647007524093,26883.0,27544.0
899,2019-10-10 07:28:08.7810,2019-10-10 07:43:07.8000,366,Broadway T Stop,42.34278116224414,-71.05747275072645,136,ID Building West,42.344796,-71.031614,2329,Subscriber,1974,1,255,-71.05588476838588,42.34250090611288,198052,-71.03046705627607,42.343688425633054,26888.0,27787.0
361,2019-10-10 07:28:32.0750,2019-10-10 07:34:33.4280,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,227,Silber Way,42.349495995140025,-71.10057592391969,5368,Customer,2001,1,224392,-71.1189020273099,42.34960269420449,1462,-71.10116874644343,42.34972867121863,26912.0,27273.0
783,2019-10-10 07:28:33.4610,2019-10-10 07:41:36.8170,416,Blossom St at Charles St,42.364355890279825,-71.0695936904267,21,Prudential Center - Belvedere St,42.346520039984114,-71.08065776545118,2039,Subscriber,1988,1,127771,-71.0689321200407,42.36684922351974,248555,-71.07775640000001,42.345463050000006,26913.0,27696.0
629,2019-10-10 07:28:36.2720,2019-10-10 07:39:05.4480,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,11,Longwood Ave at Binney St,42.338629,-71.1065,2017,Subscriber,1986,1,165596,-71.12565247715726,42.345178360137325,55545,-71.10734196759111,42.337690739837285,26916.0,27545.0
218,2019-10-10 07:28:38.4580,2019-10-10 07:32:17.3350,399,Shawmut Ave at Oak St W,42.348545434111976,-71.06559185315746,26,Washington St at Waltham St,42.3415598497246,-71.06886953115462,6142,Subscriber,2002,1,249157,-71.06877372123351,42.34894721310784,251344,-71.07248458547404,42.341455195725594,26918.0,27137.0
435,2019-10-10 07:28:39.0300,2019-10-10 07:35:54.1030,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,5295,Subscriber,1991,1,255853,-71.05152729290164,42.363771867564395,48253,-71.04884771847166,42.35026411338986,26919.0,27354.0
824,2019-10-10 07:28:41.6040,2019-10-10 07:42:25.7200,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,4807,Subscriber,1979,2,248485,-71.06151388805,42.36464210064669,258126,-71.04465843248995,42.34902512029383,26921.0,27745.0
442,2019-10-10 07:28:50.3530,2019-10-10 07:36:12.3770,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,426,Surface Rd at Summer St,42.35294569782582,-71.05656400803126,5700,Subscriber,1972,2,245968,-71.04953720580204,42.359167986331144,246061,-71.05682710139087,42.35174872173667,26930.0,27372.0
1067,2019-10-10 07:28:54.3580,2019-10-10 07:46:41.5880,205,Bowdoin St at Quincy St,42.30785224238503,-71.06512248516083,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,5214,Subscriber,1997,1,153721,-71.06369492262195,42.30941389725374,386,-71.08706814107184,42.34248791504968,26934.0,28001.0
1471,2019-10-10 07:28:58.3050,2019-10-10 07:53:29.6490,428,Western Ave at Richardson St,42.36178741066188,-71.14393111327445,331,Huntington Ave at Mass Art,42.33658555456115,-71.0988699646623,3987,Subscriber,1994,1,121159,-71.14581626124877,42.360702225976596,259169,-71.1006549782615,42.335911764155526,26938.0,28409.0
198,2019-10-10 07:29:00.2040,2019-10-10 07:32:18.5600,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,398,75 Binney St,42.36550728505653,-71.0801375997653,5479,Subscriber,1993,2,225777,-71.07928896181014,42.37199207751642,203471,-71.08042852545557,42.36366982460492,26940.0,27138.0
643,2019-10-10 07:29:04.4430,2019-10-10 07:39:47.7640,99,Wilson Square,42.385582,-71.113341,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,2202,Customer,1993,1,181745,-71.11602875606182,42.38714523264522,257115,-71.12087175,42.37247535,26944.0,27587.0
1470,2019-10-10 07:29:06.5890,2019-10-10 07:53:37.1550,428,Western Ave at Richardson St,42.36178741066188,-71.14393111327445,331,Huntington Ave at Mass Art,42.33658555456115,-71.0988699646623,3820,Subscriber,1990,1,122465,-71.1407421690974,42.3610906048133,259169,-71.1006549782615,42.335911764155526,26946.0,28417.0
1207,2019-10-10 07:29:06.6680,2019-10-10 07:49:14.6060,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5472,Subscriber,1986,1,180852,-71.11656029507014,42.350755322017065,214774,-71.06625746992142,42.3667988579656,26946.0,28154.0
771,2019-10-10 07:29:10.1780,2019-10-10 07:42:01.5870,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,4741,Subscriber,1988,2,259373,-71.0985340080084,42.3465022875677,54617,-71.09555728005185,42.362932844667405,26950.0,27721.0
