tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
110,2019-10-10 08:45:00.3700,2019-10-10 08:46:51.0620,319,84 Cambridgepark Dr,42.3936,-71.143941,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,4161,Subscriber,1986,1,225601,-71.1445428959221,42.392081614140615,58654,-71.14494948962681,42.39437034697567,31500.0,31611.0,True,True
264,2019-10-10 08:45:00.7860,2019-10-10 08:49:25.2110,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2564,Subscriber,1991,2,126308,-71.08889690513696,42.372020949117896,258231,-71.09069064360317,42.36689726193673,31500.0,31765.0,True,True
594,2019-10-10 08:45:04.2500,2019-10-10 08:54:58.9310,177,University Park,42.36264779118595,-71.1000609397888,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5162,Subscriber,1997,1,185891,-71.10245229280497,42.36226188006131,6712,-71.11987534638975,42.372265241168904,31504.0,32098.0,True,True
669,2019-10-10 08:45:12.2310,2019-10-10 08:56:22.0350,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,3652,Subscriber,1996,1,11093,-71.0984714522583,42.37327824748682,203467,-71.08197325000106,42.36345317468352,31512.0,32182.0,True,True
215,2019-10-10 08:45:30.7220,2019-10-10 08:49:05.9000,189,Kendall T,42.362427842912396,-71.08495473861693,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3413,Subscriber,1995,1,50515,-71.0872644871986,42.362200021442966,103014,-71.0915816,42.36821255,31530.0,31745.0,True,True
317,2019-10-10 08:45:30.7630,2019-10-10 08:50:48.3310,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,5732,Subscriber,1995,1,119326,-71.10244041494933,42.35770086972958,4340,-71.08813756695021,42.36040836810975,31530.0,31848.0,True,True
1556,2019-10-10 08:45:30.8970,2019-10-10 09:11:27.2850,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,107,Ames St at Main St,42.3625,-71.08821999999998,5879,Subscriber,1955,1,257856,-71.14333318250299,42.39316162419392,202091,-71.08926098560949,42.36230361758911,31530.0,33087.0,True,True
430,2019-10-10 08:45:36.7440,2019-10-10 08:52:46.8390,378,191 Beacon St,42.380323350454155,-71.10878612855231,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3126,Subscriber,1996,1,6472,-71.10857155,42.3784746,25744,-71.09461503862353,42.36694734011135,31536.0,31966.0,True,True
436,2019-10-10 08:45:41.0580,2019-10-10 08:52:57.8380,189,Kendall T,42.362427842912396,-71.08495473861693,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,2197,Subscriber,1989,1,203465,-71.08346181807613,42.362754416440566,201831,-71.10371141885723,42.36418820027622,31541.0,31977.0,True,True
815,2019-10-10 08:45:44.2370,2019-10-10 08:59:19.3620,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,107,Ames St at Main St,42.3625,-71.08821999999998,5626,Subscriber,1992,2,6742,-71.11230331789902,42.37133300648216,203984,-71.0869282763621,42.36167284544136,31544.0,32359.0,True,True
842,2019-10-10 08:45:48.5550,2019-10-10 08:59:50.7840,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5446,Subscriber,1987,1,11160,-71.09223291690337,42.37220625020079,58846,-71.12073674226536,42.375579083819744,31548.0,32390.0,True,True
240,2019-10-10 08:46:05.0120,2019-10-10 08:50:05.1870,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3766,Subscriber,1992,1,202843,-71.09789399521027,42.35962955378768,201803,-71.09318083451939,42.35929494280543,31565.0,31805.0,True,True
572,2019-10-10 08:46:18.0750,2019-10-10 08:55:51.0600,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,2884,Subscriber,1984,2,6768,-71.11266042194987,42.37010662968528,69904,-71.09395863493273,42.36747828509439,31578.0,32151.0,True,True
222,2019-10-10 08:46:43.5540,2019-10-10 08:50:26.2560,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,398,75 Binney St,42.36550728505653,-71.0801375997653,2504,Subscriber,1989,2,11183,-71.079357,42.37191955000001,190622,-71.07891249529294,42.36707225369642,31603.0,31826.0,True,True
538,2019-10-10 08:46:54.1060,2019-10-10 08:55:52.9830,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,2704,Subscriber,1985,1,7659,-71.10967581514518,42.3721514487649,125324,-71.09732619446666,42.365740761318605,31614.0,32152.0,True,True
305,2019-10-10 08:47:09.4940,2019-10-10 08:52:14.8660,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2091,Subscriber,1990,2,63680,-71.10589850715458,42.37198169158245,175100,-71.10582256452291,42.363667496641455,31629.0,31934.0,True,True
321,2019-10-10 08:47:14.2470,2019-10-10 08:52:35.8250,107,Ames St at Main St,42.3625,-71.08821999999998,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3007,Subscriber,1997,1,259923,-71.0866880959008,42.36212663925436,135951,-71.1066622,42.3564313,31634.0,31955.0,True,True
786,2019-10-10 08:47:22.9410,2019-10-10 09:00:29.5280,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,5975,Subscriber,1991,2,119,-71.09652948021191,42.37299940102457,69948,-71.08561003055435,42.364083413372576,31642.0,32429.0,True,True
466,2019-10-10 08:47:25.6120,2019-10-10 08:55:12.5060,115,Porter Square Station,42.387995,-71.119084,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,3616,Subscriber,1991,1,87351,-71.1200433724877,42.387118647743335,257082,-71.1210427411767,42.37396648284078,31645.0,32112.0,True,True
592,2019-10-10 08:47:26.4870,2019-10-10 08:57:18.5020,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,107,Ames St at Main St,42.3625,-71.08821999999998,3532,Subscriber,1976,1,87905,-71.1083273,42.37435789999999,50515,-71.0872644871986,42.362200021442966,31646.0,32238.0,True,True
405,2019-10-10 08:47:30.2340,2019-10-10 08:54:16.0830,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,3141,Subscriber,1992,2,32363,-71.10240258110784,42.36076028579212,125217,-71.08902573764516,42.3642888370826,31650.0,32056.0,True,True
724,2019-10-10 08:47:44.9310,2019-10-10 08:59:49.7550,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,6008,Subscriber,1988,2,201801,-71.09356732431517,42.35975810091945,257067,-71.11965923698817,42.37419159081646,31664.0,32389.0,True,True
345,2019-10-10 08:47:54.3530,2019-10-10 08:53:40.0110,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,3396,Subscriber,1995,1,246345,-71.10092139888854,42.35983892125113,125217,-71.08902573764516,42.3642888370826,31674.0,32020.0,True,True
501,2019-10-10 08:48:18.2550,2019-10-10 08:56:40.1730,107,Ames St at Main St,42.3625,-71.08821999999998,179,MIT Vassar St,42.35560121327927,-71.10394477844237,5292,Subscriber,1988,2,144549,-71.09159434630088,42.363361442589344,36604,-71.10573217030044,42.35621742069165,31698.0,32200.0,True,True
582,2019-10-10 08:48:24.3030,2019-10-10 08:58:06.6070,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,3965,Subscriber,1993,1,159704,-71.1034226251166,42.361111208814094,96508,-71.11278414500134,42.3763334935065,31704.0,32286.0,True,True
676,2019-10-10 08:49:07.7060,2019-10-10 09:00:24.0120,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,107,Ames St at Main St,42.3625,-71.08821999999998,3946,Subscriber,1989,1,225391,-71.11562750234441,42.369711614390525,101528,-71.08748081038267,42.36280807589264,31747.0,32424.0,True,True
92,2019-10-10 08:49:30.4740,2019-10-10 08:51:02.9890,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3184,Subscriber,1970,0,225742,-71.10291969999999,42.35694455,85558,-71.1034117788644,42.36066344563735,31770.0,31862.0,True,True
339,2019-10-10 08:49:52.7210,2019-10-10 08:55:32.4330,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,107,Ames St at Main St,42.3625,-71.08821999999998,5993,Subscriber,1993,1,182671,-71.09616126190866,42.36780288327192,69948,-71.08561003055435,42.364083413372576,31792.0,32132.0,True,True
439,2019-10-10 08:49:56.8240,2019-10-10 08:57:15.8840,189,Kendall T,42.362427842912396,-71.08495473861693,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2250,Subscriber,1982,1,50515,-71.0872644871986,42.362200021442966,225564,-71.10314803299643,42.35705899645208,31796.0,32235.0,True,True
241,2019-10-10 08:50:28.0220,2019-10-10 08:54:29.9060,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,5192,Subscriber,1993,2,20728,-71.09163955822673,42.368405205460704,202175,-71.08865214398864,42.36359773478792,31828.0,32069.0,True,True
284,2019-10-10 08:50:51.3380,2019-10-10 08:55:35.6300,185,Third at Binney,42.365444861374,-71.08277142047879,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4495,Subscriber,1996,1,28450,-71.08171963453691,42.367611218837965,53044,-71.09486361654314,42.367317002801904,31851.0,32135.0,True,True
447,2019-10-10 08:51:09.1950,2019-10-10 08:58:36.5710,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08821999999998,4792,Subscriber,1994,1,6711,-71.1016237677855,42.372304201628644,144549,-71.09159434630088,42.363361442589344,31869.0,32316.0,True,True
170,2019-10-10 08:51:11.8400,2019-10-10 08:54:02.2450,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,5539,Subscriber,1978,1,37629,-71.10199418585692,42.36659776758852,183447,-71.10419249903241,42.363742204362396,31871.0,32042.0,True,True
430,2019-10-10 08:51:17.5390,2019-10-10 08:58:28.4780,334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,3715,Subscriber,1995,1,117211,-71.1209464029911,42.39270038389119,15421,-71.11790305066145,42.379015768095336,31877.0,32308.0,True,True
958,2019-10-10 08:51:23.7890,2019-10-10 09:07:22.2910,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,2338,Customer,1988,2,4334,-71.09414158387548,42.35832148424796,20580,-71.09647514382033,42.37146911569837,31883.0,32842.0,True,True
361,2019-10-10 08:51:39.5100,2019-10-10 08:57:41.3780,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4915,Subscriber,1983,1,187679,-71.09247083624375,42.36160685607485,246344,-71.10283562986997,42.36101022899686,31899.0,32261.0,True,True
879,2019-10-10 08:51:46.6710,2019-10-10 09:06:26.5690,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,5349,Customer,1973,1,203683,-71.09119808927936,42.37398216826338,58617,-71.1233618747975,42.38188490648287,31906.0,32786.0,True,True
206,2019-10-10 08:52:30.3660,2019-10-10 08:55:57.2980,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,2468,Subscriber,1995,1,225382,-71.10321694999998,42.362879799999995,41312,-71.09365710734032,42.36731187533167,31950.0,32157.0,True,True
90,2019-10-10 08:52:30.7560,2019-10-10 08:54:01.6810,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2856,Subscriber,1995,1,35730,-71.10008752630426,42.36199203207322,138041,-71.10229332035766,42.36421560629224,31950.0,32041.0,True,True
1057,2019-10-10 08:52:32.2590,2019-10-10 09:10:09.9030,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,3879,Subscriber,1963,2,5470,-71.12938760430136,42.39626887022676,96562,-71.12412900874897,42.37399300226802,31952.0,33009.0,True,True
288,2019-10-10 08:52:32.7640,2019-10-10 08:57:21.3520,179,MIT Vassar St,42.35560121327927,-71.10394477844237,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,4200,Subscriber,2000,1,184461,-71.1072458571461,42.35642199779753,201825,-71.09352709793748,42.36011991473893,31952.0,32241.0,True,True
418,2019-10-10 08:52:36.6420,2019-10-10 08:59:34.9360,189,Kendall T,42.362427842912396,-71.08495473861693,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5966,Subscriber,1993,1,153300,-71.0847225450677,42.362063254342985,69980,-71.0982544784637,42.35935225492901,31956.0,32374.0,True,True
320,2019-10-10 08:52:37.4060,2019-10-10 08:57:58.1870,176,Lesley University,42.38674802045056,-71.11901879310608,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,2710,Subscriber,1992,1,185232,-71.12211094999998,42.38687989999999,205,-71.11527924697391,42.377499061152456,31957.0,32278.0,True,True
526,2019-10-10 08:52:45.1950,2019-10-10 09:01:32.0490,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,107,Ames St at Main St,42.3625,-71.08821999999998,4751,Subscriber,1975,2,20497,-71.09875705,42.37383979999999,257243,-71.08934073618548,42.360318835832615,31965.0,32492.0,True,True
746,2019-10-10 08:52:55.1640,2019-10-10 09:05:21.8460,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,4527,Customer,1969,0,60543,-71.1236640900008,42.380084683718394,225042,-71.11136042219621,42.3755967076464,31975.0,32721.0,True,True
249,2019-10-10 08:53:11.1140,2019-10-10 08:57:20.4780,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,142,Alewife Station at Russell Field,42.396105,-71.139459,2335,Subscriber,1978,1,203493,-71.13045144604075,42.394547031938096,96741,-71.13612517588267,42.39696970706336,31991.0,32240.0,True,True
93,2019-10-10 08:53:37.4540,2019-10-10 08:55:11.0570,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,6084,Subscriber,1970,0,162179,-71.10660515,42.35756295,85678,-71.10144210578619,42.35879081343012,32017.0,32111.0,True,True
151,2019-10-10 08:53:55.8020,2019-10-10 08:56:27.4640,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,177,University Park,42.36264779118595,-71.1000609397888,4682,Subscriber,1989,1,86439,-71.10648957005897,42.368774046758595,136467,-71.10359709535506,42.36219884794878,32035.0,32187.0,True,True
252,2019-10-10 08:54:23.6750,2019-10-10 08:58:36.0900,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,2621,Subscriber,1995,1,96582,-71.11184183420012,42.37292915075569,225449,-71.11478165,42.37696425,32063.0,32316.0,True,True
279,2019-10-10 08:54:32.9300,2019-10-10 08:59:11.9330,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,2112,Subscriber,1993,2,134880,-71.10598054447635,42.373013732935476,15848,-71.11214201130977,42.375395321358326,32072.0,32351.0,True,True
437,2019-10-10 08:54:50.7640,2019-10-10 09:02:08.0940,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,228,One Memorial Drive,42.36161932076685,-71.08043550520959,4700,Subscriber,1997,1,155644,-71.0976702795449,42.36768318375629,246356,-71.08160792179531,42.36235119638382,32090.0,32528.0,True,True
352,2019-10-10 08:55:03.8030,2019-10-10 09:00:55.9130,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4134,Subscriber,1994,1,85675,-71.10050587582707,42.35858040879306,201803,-71.09318083451939,42.35929494280543,32103.0,32455.0,True,True
255,2019-10-10 08:55:21.0110,2019-10-10 08:59:36.8210,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,3184,Subscriber,1997,1,55721,-71.1028516577742,42.35797056783474,259923,-71.0866880959008,42.36212663925436,32121.0,32376.0,True,True
176,2019-10-10 08:55:27.8070,2019-10-10 08:58:24.5050,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,2943,Subscriber,1958,1,246660,-71.11824300175131,42.38017297187145,96610,-71.12050560105973,42.371738186486674,32127.0,32304.0,True,True
366,2019-10-10 08:55:41.7060,2019-10-10 09:01:48.2750,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,177,University Park,42.36264779118595,-71.1000609397888,3797,Subscriber,1996,2,119658,-71.1151984895093,42.36933201988969,175633,-71.1035200812235,42.36332884884814,32141.0,32508.0,True,True
752,2019-10-10 08:55:44.6330,2019-10-10 09:08:16.8290,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,3148,Customer,1980,1,20486,-71.09716522835586,42.374001034481935,87786,-71.12713954412142,42.37822867375154,32144.0,32896.0,True,True
490,2019-10-10 08:55:50.0000,2019-10-10 09:04:00.5160,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,4924,Subscriber,1992,1,20669,-71.07459595719074,42.36931045385851,69906,-71.09375954952809,42.36744825045909,32150.0,32640.0,True,True
307,2019-10-10 08:56:35.2650,2019-10-10 09:01:42.3240,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,228,One Memorial Drive,42.36161932076685,-71.08043550520959,2022,Subscriber,1991,1,201806,-71.0923463622157,42.35809006526161,203465,-71.08346181807613,42.362754416440566,32195.0,32502.0,True,True
296,2019-10-10 08:56:47.1600,2019-10-10 09:01:43.3990,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4370,Subscriber,1976,1,98957,-71.09665081987194,42.373620721388214,225064,-71.10343715000002,42.363580600000006,32207.0,32503.0,True,True
274,2019-10-10 08:57:04.8410,2019-10-10 09:01:39.4640,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5245,Subscriber,1984,2,118853,-71.10301322187505,42.36460606942954,189875,-71.09544912156966,42.367535109146296,32224.0,32499.0,True,True
775,2019-10-10 08:57:21.2260,2019-10-10 09:10:17.1200,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5935,Customer,1993,2,259416,-71.0754564351688,42.372100584567335,24431,-71.09131543211859,42.36743862795458,32241.0,33017.0,True,True
322,2019-10-10 08:57:23.4750,2019-10-10 09:02:45.5180,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999998,6084,Subscriber,1996,1,4346,-71.1023018618997,42.35975477195181,245876,-71.08779437761635,42.361780420188936,32243.0,32565.0,True,True
199,2019-10-10 08:57:36.0450,2019-10-10 09:00:55.6010,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,107,Ames St at Main St,42.3625,-71.08821999999998,2884,Subscriber,1995,1,98990,-71.09740953855857,42.364985769293774,201823,-71.09013442571383,42.36115789611426,32256.0,32455.0,True,True
110,2019-10-10 08:58:25.3560,2019-10-10 09:00:15.4890,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3221,Subscriber,1970,0,225754,-71.10723338353795,42.358649696431755,246345,-71.10092139888854,42.35983892125113,32305.0,32415.0,True,True
358,2019-10-10 08:58:33.9020,2019-10-10 09:04:32.3510,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,189,Kendall T,42.362427842912396,-71.08495473861693,3273,Subscriber,1981,2,11164,-71.08486441496765,42.372110572948216,259923,-71.0866880959008,42.36212663925436,32313.0,32672.0,True,True
438,2019-10-10 08:58:56.5080,2019-10-10 09:06:14.7490,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,189,Kendall T,42.362427842912396,-71.08495473861693,5880,Subscriber,1994,1,173777,-71.10420075,42.36453135,203474,-71.08617737942005,42.36479214365506,32336.0,32774.0,True,True
876,2019-10-10 08:58:57.3940,2019-10-10 09:13:33.9210,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4970,Subscriber,1991,1,225902,-71.11385580064952,42.379092538168976,201825,-71.09352709793748,42.36011991473893,32337.0,33213.0,True,True
292,2019-10-10 08:59:35.3950,2019-10-10 09:04:28.2950,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,107,Ames St at Main St,42.3625,-71.08821999999998,4701,Subscriber,1967,1,102103,-71.08596004645757,42.37066484305645,187323,-71.08524969535532,42.36268231835431,32375.0,32668.0,True,True
210,2019-10-10 08:59:36.3390,2019-10-10 09:03:06.9690,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4275,Subscriber,1996,2,97146,-71.10028519493007,42.36937445225076,62397,-71.10451425584829,42.36273749670136,32376.0,32586.0,True,True
206,2019-10-10 08:59:45.8410,2019-10-10 09:03:12.4340,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08821999999998,3932,Subscriber,2000,2,202853,-71.09596468422866,42.35919510015782,45037,-71.08747349232473,42.36437315478754,32385.0,32592.0,True,True
530,2019-10-10 08:59:57.3340,2019-10-10 09:08:47.8300,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,2048,Subscriber,1987,1,257092,-71.12149338525684,42.37448533654319,125615,-71.09832565171827,42.36363658847302,32397.0,32927.0,True,True
357,2019-10-10 09:00:09.1780,2019-10-10 09:06:06.4580,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,2856,Subscriber,1984,1,4875,-71.10024922226206,42.36600272737061,184122,-71.10703120000002,42.3576028,32409.0,32766.0,True,True
316,2019-10-10 09:00:14.1300,2019-10-10 09:05:30.6350,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,107,Ames St at Main St,42.3625,-71.08821999999998,2243,Subscriber,1996,1,65876,-71.08489020549636,42.37201492476882,153300,-71.0847225450677,42.362063254342985,32414.0,32730.0,True,True
411,2019-10-10 09:00:22.6750,2019-10-10 09:07:14.4470,180,Mt Auburn,42.37478628706384,-71.13320231437683,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,5664,Subscriber,1992,1,96501,-71.13168010275815,42.37658218312401,137485,-71.11100786836205,42.37218500367582,32422.0,32834.0,True,True
548,2019-10-10 09:01:01.6950,2019-10-10 09:10:09.9410,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,2870,Customer,1995,1,257846,-71.07499997494165,42.370756980895095,125324,-71.09732619446666,42.365740761318605,32461.0,33009.0,True,True
441,2019-10-10 09:01:12.6440,2019-10-10 09:08:34.5980,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5865,Subscriber,1981,1,4329,-71.08571551756765,42.360176000300285,159704,-71.1034226251166,42.361111208814094,32472.0,32914.0,True,True
135,2019-10-10 09:01:26.4790,2019-10-10 09:03:42.4040,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,6016,Subscriber,1982,2,181978,-71.10001587651828,42.36111281170628,201802,-71.09254897348596,42.3599494196543,32486.0,32622.0,True,True
254,2019-10-10 09:01:33.1520,2019-10-10 09:05:47.8050,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,107,Ames St at Main St,42.3625,-71.08821999999998,5966,Subscriber,1998,2,257043,-71.09419467535555,42.362598286531295,246768,-71.08998605979191,42.36150932318635,32493.0,32747.0,True,True
453,2019-10-10 09:01:33.9770,2019-10-10 09:09:07.2830,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,185,Third at Binney,42.365444861374,-71.08277142047879,5896,Subscriber,1995,1,42424,-71.09581671975752,42.36551169798073,103021,-71.08240883179583,42.36807127012016,32493.0,32947.0,True,True
440,2019-10-10 09:02:03.3060,2019-10-10 09:09:23.5830,185,Third at Binney,42.365444861374,-71.08277142047879,177,University Park,42.36264779118595,-71.1000609397888,5418,Subscriber,1989,1,69948,-71.08561003055435,42.364083413372576,119167,-71.1036748115298,42.362947439630695,32523.0,32963.0,True,True
236,2019-10-10 09:02:06.3780,2019-10-10 09:06:02.4350,398,75 Binney St,42.36550728505653,-71.0801375997653,107,Ames St at Main St,42.3625,-71.08821999999998,5890,Subscriber,1984,2,246707,-71.0815110875361,42.363374398744575,201822,-71.08985731612951,42.3607051622856,32526.0,32762.0,True,True
233,2019-10-10 09:02:42.0820,2019-10-10 09:06:35.0830,189,Kendall T,42.362427842912396,-71.08495473861693,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5150,Subscriber,1994,2,4332,-71.08353676665315,42.36120872579808,4364,-71.09573895777324,42.35871974775266,32562.0,32795.0,True,True
